chr	start	end	strand	gene_ID	gene_type	gene_short_name
chr13	56103522	56105431	-	ENSMUSG00000143547	lncRNA	ENSMUSG00000143547
chr13	56175197	56178047	-	ENSMUSG00000114229	processed_pseudogene	Gm47072
chr13	56221432	56284174	-	ENSMUSG00000015937	protein_coding	Macroh2a1
chr13	56308612	56339013	+	ENSMUSG00000131091	lncRNA	ENSMUSG00000131091
chr13	56315413	56315535	+	ENSMUSG00000077799	snoRNA	Gm25148
chr13	56320908	56321400	-	ENSMUSG00000144235	unitary_pseudogene	ENSMUSG00000144235
chr13	56321517	56326698	-	ENSMUSG00000049625	protein_coding	Tifab
chr13	56337575	56338557	-	ENSMUSG00000131129	lncRNA	ENSMUSG00000131129
chr13	56350044	56350750	-	ENSMUSG00000114341	processed_pseudogene	Gm47104
chr13	56362829	56363705	+	ENSMUSG00000141318	lncRNA	ENSMUSG00000141318
chr13	56370037	56391766	-	ENSMUSG00000097361	lncRNA	Neudnr
chr13	56398291	56399976	-	ENSMUSG00000048904	protein_coding	Neurog1
chr13	56400040	56400933	+	ENSMUSG00000132418	lncRNA	ENSMUSG00000132418
chr13	56406779	56408777	+	ENSMUSG00000137086	lncRNA	ENSMUSG00000137086
chr13	56436456	56444364	-	ENSMUSG00000021508	protein_coding	Cxcl14
chr13	56466138	56468147	-	ENSMUSG00000114911	processed_pseudogene	Gm17878
chr13	56490238	56490341	-	ENSMUSG00000088149	snRNA	Gm24716
chr13	56493576	56495787	+	ENSMUSG00000133317	lncRNA	ENSMUSG00000133317
chr13	56505620	56516699	+	ENSMUSG00000074885	lncRNA	Gm10782
chr13	56560324	56571278	+	ENSMUSG00000140479	lncRNA	ENSMUSG00000140479
chr13	56572211	56574342	-	ENSMUSG00000126732	lncRNA	ENSMUSG00000126732
chr13	56574399	56581912	+	ENSMUSG00000110477	lncRNA	Gm3045
chr13	56585736	56586584	-	ENSMUSG00000136930	lncRNA	ENSMUSG00000136930
chr13	56586168	56622052	+	ENSMUSG00000021509	protein_coding	Slc25a48
chr13	56627090	56630059	-	ENSMUSG00000021538	protein_coding	Il9
chr13	56670285	56685711	+	ENSMUSG00000035509	protein_coding	Fbxl21
chr13	56690277	56696315	-	ENSMUSG00000021539	protein_coding	Lect2
chr13	56719695	56724887	+	ENSMUSG00000135258	lncRNA	ENSMUSG00000135258
chr13	56733645	56755216	+	ENSMUSG00000114604	lncRNA	2010203P06Rik
chr13	56757336	56787375	+	ENSMUSG00000035493	protein_coding	Tgfbi
chr13	56811490	56821552	-	ENSMUSG00000144147	lncRNA	ENSMUSG00000144147
chr13	56812958	56813361	+	ENSMUSG00000144164	lncRNA	ENSMUSG00000144164
chr13	56826234	56827586	+	ENSMUSG00000142206	lncRNA	ENSMUSG00000142206
chr13	56830438	56844674	+	ENSMUSG00000135317	lncRNA	ENSMUSG00000135317
chr13	56847743	56847991	+	ENSMUSG00002076405	misc_RNA	Gm55284
chr13	56850823	56890190	+	ENSMUSG00000021540	protein_coding	Smad5
chr13	56851454	56851580	+	ENSMUSG00002075104	misc_RNA	Gm55294
chr13	56851694	56851818	+	ENSMUSG00002075185	misc_RNA	Gm55295
chr13	56851843	56852012	+	ENSMUSG00002076311	misc_RNA	Gm55300
chr13	56900184	56901640	-	ENSMUSG00000110086	protein_coding	Smim32
chr13	56916653	56920996	+	ENSMUSG00000132502	lncRNA	ENSMUSG00000132502
chr13	56920926	57043806	-	ENSMUSG00000021541	protein_coding	Trpc7
chr13	56958239	57025612	+	ENSMUSG00000126667	lncRNA	ENSMUSG00000126667
chr13	57078633	57078761	-	ENSMUSG00000077279	snoRNA	Gm22777
chr13	57103849	57112413	-	ENSMUSG00000130383	lncRNA	ENSMUSG00000130383
chr13	57111547	57151924	+	ENSMUSG00000130347	lncRNA	ENSMUSG00000130347
chr13	57387660	57388068	+	ENSMUSG00000114363	processed_pseudogene	Gm48174
chr13	57389428	57394398	-	ENSMUSG00000139139	lncRNA	ENSMUSG00000139139
chr13	57424491	57424941	+	ENSMUSG00000114411	processed_pseudogene	Gm48176
chr13	57425026	57426729	+	ENSMUSG00000128419	lncRNA	ENSMUSG00000128419
chr13	57429760	57430099	-	ENSMUSG00000127566	lncRNA	ENSMUSG00000127566
chr13	57430147	57431079	+	ENSMUSG00000132893	lncRNA	ENSMUSG00000132893
chr13	57441946	57484694	+	ENSMUSG00000130623	lncRNA	ENSMUSG00000130623
chr13	57486805	57487507	-	ENSMUSG00000122650	lncRNA	ENSMUSG00000122650
chr13	57569008	58056146	-	ENSMUSG00000056222	protein_coding	Spock1
chr13	58068739	58093737	-	ENSMUSG00000142999	lncRNA	ENSMUSG00000142999
chr13	58148042	58261406	-	ENSMUSG00000014164	protein_coding	Klhl3
chr13	58161182	58165140	+	ENSMUSG00000139509	lncRNA	ENSMUSG00000139509
chr13	58170939	58171014	-	ENSMUSG00000077962	miRNA	Mir874
chr13	58219267	58260357	+	ENSMUSG00000136187	lncRNA	ENSMUSG00000136187
chr13	58261255	58264624	+	ENSMUSG00000136224	lncRNA	ENSMUSG00000136224
chr13	58273693	58276370	-	ENSMUSG00000007836	protein_coding	Hnrnpa0
chr13	58276548	58288367	+	ENSMUSG00000120272	lncRNA	Gm56576
chr13	58294760	58297854	+	ENSMUSG00000097717	lncRNA	1700066J03Rik
chr13	58295557	58305454	-	ENSMUSG00000114309	lncRNA	Gm48295
chr13	58305463	58312507	+	ENSMUSG00000050002	protein_coding	Idnk
chr13	58323970	58363467	-	ENSMUSG00000005312	protein_coding	Ubqln1
chr13	58332710	58339132	-	ENSMUSG00000114524	lncRNA	Gm48357
chr13	58363472	58365356	+	ENSMUSG00000119985	lncRNA	Gm56570
chr13	58366533	58367090	+	ENSMUSG00000114886	processed_pseudogene	Gm48432
chr13	58370812	58373693	-	ENSMUSG00000141907	lncRNA	ENSMUSG00000141907
chr13	58379957	58384564	+	ENSMUSG00000114929	lncRNA	Gm48441
chr13	58381160	58423513	-	ENSMUSG00000021552	protein_coding	Gkap1
chr13	58428974	58446966	+	ENSMUSG00000097399	lncRNA	Gm26555
chr13	58435316	58506936	-	ENSMUSG00000060176	protein_coding	Kif27
chr13	58454542	58455772	+	ENSMUSG00000143570	lncRNA	ENSMUSG00000143570
chr13	58460858	58460963	-	ENSMUSG00000098258	miRNA	Mir6369
chr13	58473081	58473222	+	ENSMUSG00002076369	snoRNA	Gm55358
chr13	58527631	58533039	-	ENSMUSG00000021550	protein_coding	Qng1
chr13	58538956	58551157	-	ENSMUSG00000021546	protein_coding	Hnrnpk
chr13	58540593	58540700	-	ENSMUSG00000065434	miRNA	Mir7-1
chr13	58550062	58558962	+	ENSMUSG00000035367	protein_coding	Rmi1
chr13	58563544	58592439	+	ENSMUSG00000114654	lncRNA	Gm47918
chr13	58591583	58601199	-	ENSMUSG00000129029	lncRNA	ENSMUSG00000129029
chr13	58683851	58693170	-	ENSMUSG00000126922	lncRNA	ENSMUSG00000126922
chr13	58693213	58758691	-	ENSMUSG00000021553	protein_coding	Slc28a3
chr13	58693842	58694316	+	ENSMUSG00000114234	processed_pseudogene	Gm3131
chr13	58695590	58704599	+	ENSMUSG00000132110	lncRNA	ENSMUSG00000132110
chr13	58769442	58771026	-	ENSMUSG00000138539	lncRNA	ENSMUSG00000138539
chr13	58816438	58816653	-	ENSMUSG00000114380	processed_pseudogene	Gm47942
chr13	58823721	58860427	+	ENSMUSG00000130929	lncRNA	ENSMUSG00000130929
chr13	58831263	58864547	-	ENSMUSG00000130961	lncRNA	ENSMUSG00000130961
chr13	58878033	58910174	-	ENSMUSG00000114384	lncRNA	4930455J16Rik
chr13	58904365	58904978	+	ENSMUSG00000114325	processed_pseudogene	Rpl13-ps2
chr13	58910172	58936948	+	ENSMUSG00000114808	lncRNA	Gm47947
chr13	58923272	58945262	-	ENSMUSG00000114231	lncRNA	Gm40968
chr13	58954383	59281784	+	ENSMUSG00000055254	protein_coding	Ntrk2
chr13	58959967	58962177	+	ENSMUSG00000114448	TEC	C630044B11Rik
chr13	58972032	58974808	-	ENSMUSG00000114218	lncRNA	Gm47423
chr13	58990970	58991816	-	ENSMUSG00000126879	lncRNA	ENSMUSG00000126879
chr13	59056456	59059836	-	ENSMUSG00000126812	lncRNA	ENSMUSG00000126812
chr13	59070298	59072458	-	ENSMUSG00000126846	lncRNA	ENSMUSG00000126846
chr13	59202710	59231907	-	ENSMUSG00000114437	lncRNA	4930415C11Rik
chr13	59223254	59226110	-	ENSMUSG00000114896	TEC	Gm34245
chr13	59291734	59296852	-	ENSMUSG00000114208	lncRNA	Gm34307
chr13	59293687	59352141	+	ENSMUSG00000114854	lncRNA	Gm34354
chr13	59318447	59330630	-	ENSMUSG00000114393	lncRNA	Gm47359
chr13	59333115	59365032	-	ENSMUSG00000114478	lncRNA	Gm34558
chr13	59345514	59357814	-	ENSMUSG00000129754	lncRNA	ENSMUSG00000129754
chr13	59358986	59465789	-	ENSMUSG00000114743	lncRNA	Gm34672
chr13	59365160	59403507	+	ENSMUSG00000129671	lncRNA	ENSMUSG00000129671
chr13	59442633	59478057	-	ENSMUSG00000114240	lncRNA	Gm47360
chr13	59553300	59571034	-	ENSMUSG00000114200	lncRNA	Gm34721
chr13	59559432	59567068	-	ENSMUSG00000114623	lncRNA	Gm34788
chr13	59566922	59570975	+	ENSMUSG00000114787	lncRNA	4930455M05Rik
chr13	59578629	59580388	-	ENSMUSG00000137268	lncRNA	ENSMUSG00000137268
chr13	59593556	59733041	-	ENSMUSG00000021557	protein_coding	Agtpbp1
chr13	59705380	59706151	+	ENSMUSG00000114526	TEC	A930015P04Rik
chr13	59733073	59783736	+	ENSMUSG00000021555	protein_coding	Naa35
chr13	59738109	59740579	-	ENSMUSG00000124858	lncRNA	ENSMUSG00000124858
chr13	59751123	59753476	+	ENSMUSG00000114535	TEC	Gm47246
chr13	59782440	59823625	-	ENSMUSG00000021556	protein_coding	Golm1
chr13	59827337	59828719	+	ENSMUSG00000139850	lncRNA	ENSMUSG00000139850
chr13	59835216	59841922	-	ENSMUSG00000049902	protein_coding	4921517D22Rik
chr13	59836185	59836605	+	ENSMUSG00000114727	processed_pseudogene	Gm47269
chr13	59847620	59858144	-	ENSMUSG00000050876	protein_coding	Spata31d1a
chr13	59860098	59867109	+	ENSMUSG00000091311	protein_coding	Spata31d1b
chr13	59873488	59898569	+	ENSMUSG00000097502	lncRNA	4930528D03Rik
chr13	59873739	59879566	-	ENSMUSG00000043986	protein_coding	Spata31d1d
chr13	59888656	59894566	-	ENSMUSG00000051054	protein_coding	Spata31d1e
chr13	59903223	59917624	-	ENSMUSG00000044792	protein_coding	Isca1
chr13	59906749	59930059	-	ENSMUSG00000114763	lncRNA	Gm49354
chr13	59917306	59923221	+	ENSMUSG00000089875	lncRNA	Etohd2
chr13	59919375	59970961	-	ENSMUSG00000035248	protein_coding	Tut7
chr13	59928876	59929392	-	ENSMUSG00000114835	lncRNA	Gm48194
chr13	59970275	60050557	+	ENSMUSG00000114354	lncRNA	Gm34961
chr13	59984360	59984660	+	ENSMUSG00000143987	lncRNA	ENSMUSG00000143987
chr13	59988016	59989709	-	ENSMUSG00000143910	lncRNA	ENSMUSG00000143910
chr13	60015392	60019422	-	ENSMUSG00000143840	lncRNA	ENSMUSG00000143840
chr13	60023670	60024557	+	ENSMUSG00000143947	lncRNA	ENSMUSG00000143947
chr13	60029647	60064274	-	ENSMUSG00000114490	lncRNA	Gm19866
chr13	60067252	60068154	+	ENSMUSG00000114308	processed_pseudogene	Gm48390
chr13	60103583	60119308	-	ENSMUSG00000143633	lncRNA	ENSMUSG00000143633
chr13	60177292	60311725	+	ENSMUSG00000114531	lncRNA	A530065N20Rik
chr13	60188917	60192974	-	ENSMUSG00000137554	lncRNA	ENSMUSG00000137554
chr13	60195992	60205439	-	ENSMUSG00000114795	lncRNA	Gm48396
chr13	60262340	60274334	-	ENSMUSG00000137483	lncRNA	ENSMUSG00000137483
chr13	60322219	60325179	-	ENSMUSG00000052957	protein_coding	Gas1
chr13	60324496	60330676	+	ENSMUSG00000114433	lncRNA	Gm48488
chr13	60342758	60343436	-	ENSMUSG00000130801	lncRNA	ENSMUSG00000130801
chr13	60353285	60363837	+	ENSMUSG00000050765	lncRNA	Gm5084
chr13	60441486	60441586	+	ENSMUSG00002076571	miRNA	Gm55528
chr13	60479263	60481565	+	ENSMUSG00000114460	TEC	Gm10779
chr13	60569995	60606947	-	ENSMUSG00000114274	lncRNA	Gm35333
chr13	60611400	60629191	-	ENSMUSG00000114566	lncRNA	Gm48500
chr13	60631318	60656602	-	ENSMUSG00000114452	lncRNA	A530001N23Rik
chr13	60645621	60647458	+	ENSMUSG00000139125	lncRNA	ENSMUSG00000139125
chr13	60663180	60670653	-	ENSMUSG00000126062	lncRNA	ENSMUSG00000126062
chr13	60677110	60677223	-	ENSMUSG00002076677	miRNA	Gm55529
chr13	60748918	60750516	-	ENSMUSG00000133601	lncRNA	ENSMUSG00000133601
chr13	60749761	60911005	+	ENSMUSG00000021559	protein_coding	Dapk1
chr13	60770781	60777209	+	ENSMUSG00000114501	TEC	Gm48582
chr13	60789604	60789823	+	ENSMUSG00000114277	processed_pseudogene	Gm48583
chr13	60830597	60832064	-	ENSMUSG00000142998	lncRNA	ENSMUSG00000142998
chr13	60834279	60836095	+	ENSMUSG00000125138	lncRNA	ENSMUSG00000125138
chr13	60919489	60919977	+	ENSMUSG00000096874	processed_pseudogene	Gm10312
chr13	60929701	60934178	-	ENSMUSG00000042243	protein_coding	BC051665
chr13	60946064	60950663	-	ENSMUSG00000056728	protein_coding	Ctsll3
chr13	60990426	61012289	-	ENSMUSG00000050345	protein_coding	4930486L24Rik
chr13	60990435	61044708	-	ENSMUSG00000114635	protein_coding	Gm49392
chr13	60991800	61022309	+	ENSMUSG00000139446	lncRNA	ENSMUSG00000139446
chr13	61001044	61083404	-	ENSMUSG00000114487	protein_coding	Gm49393
chr13	61043164	61045261	-	ENSMUSG00000074874	protein_coding	Ctla2b
chr13	61043164	61084385	-	ENSMUSG00000114432	protein_coding	Gm49391
chr13	61049002	61052694	-	ENSMUSG00000062705	protein_coding	Tpbpb
chr13	61075900	61075998	+	ENSMUSG00002075540	snRNA	Gm55544
chr13	61081969	61084439	-	ENSMUSG00000044258	protein_coding	Ctla2a
chr13	61086306	61089798	-	ENSMUSG00000033834	protein_coding	Tpbpa
chr13	61103033	61107762	+	ENSMUSG00000114502	lncRNA	Gm40975
chr13	61110634	61110745	-	ENSMUSG00000114663	processed_pseudogene	Gm40976
chr13	61147993	61153773	-	ENSMUSG00000055298	protein_coding	Ctsj
chr13	61182838	61188445	-	ENSMUSG00000021439	protein_coding	Ctsq
chr13	61294040	61297621	-	ENSMUSG00000114643	processed_pseudogene	Gm18064
chr13	61307018	61312070	-	ENSMUSG00000055679	protein_coding	Ctsr
chr13	61342946	61351224	-	ENSMUSG00000021441	protein_coding	Cts6
chr13	61394559	61403172	-	ENSMUSG00000057446	protein_coding	Cts8
chr13	61395692	61436653	-	ENSMUSG00000114473	lncRNA	Gm49398
chr13	61429194	61436664	-	ENSMUSG00000121401	lncRNA	Cts8-ps
chr13	61429743	61435497	-	ENSMUSG00000114867	transcribed_unprocessed_pseudogene	Cts8-ps
chr13	61446024	61451228	-	ENSMUSG00000114495	unprocessed_pseudogene	Gm5664
chr13	61484269	61484375	+	ENSMUSG00002076643	miRNA	Gm55551
chr13	61500275	61506011	-	ENSMUSG00000021440	protein_coding	Cts7
chr13	61583902	61587684	-	ENSMUSG00000114802	unprocessed_pseudogene	Cts7-ps
chr13	61591779	61592009	+	ENSMUSG00000114405	processed_pseudogene	Gm47825
chr13	61630222	61638143	-	ENSMUSG00000114667	unprocessed_pseudogene	Ctsm-ps
chr13	61658102	61659332	+	ENSMUSG00000114928	processed_pseudogene	Gm47848
chr13	61683557	61689653	-	ENSMUSG00000074871	protein_coding	Ctsm
chr13	61686204	61715988	-	ENSMUSG00000114904	protein_coding	Gm49352
chr13	61712444	61717941	-	ENSMUSG00000074870	protein_coding	Cts3
chr13	61803117	61891584	+	ENSMUSG00000113295	lncRNA	Gm49357
chr13	61813755	61814954	+	ENSMUSG00000113728	processed_pseudogene	Gm7622
chr13	61835096	61835794	-	ENSMUSG00000114023	processed_pseudogene	Gm6474
chr13	61857326	61859081	+	ENSMUSG00000113471	lncRNA	Gm48116
chr13	61858401	61859185	-	ENSMUSG00000061330	processed_pseudogene	Gm6436
chr13	61860805	62009489	+	ENSMUSG00000121820	lncRNA	1700028E11Rik
chr13	61871402	61872145	+	ENSMUSG00000113899	processed_pseudogene	Gm49400
chr13	61947717	61947993	+	ENSMUSG00000095905	processed_pseudogene	Selenok-ps4
chr13	61951955	61952062	-	ENSMUSG00002076825	miRNA	Gm55560
chr13	61971358	61971478	-	ENSMUSG00002076605	miRNA	Gm55561
chr13	62008630	62009293	+	ENSMUSG00000113626	transcribed_processed_pseudogene	Gm7240
chr13	62051985	62066143	-	ENSMUSG00000132194	lncRNA	ENSMUSG00000132194
chr13	62065363	62065962	+	ENSMUSG00000113887	processed_pseudogene	Gm35619
chr13	62154454	62273916	-	ENSMUSG00000114036	lncRNA	Gm48228
chr13	62154482	62154761	+	ENSMUSG00000113014	processed_pseudogene	Selenok-ps8
chr13	62156482	62159508	+	ENSMUSG00000132225	lncRNA	ENSMUSG00000132225
chr13	62160849	62160958	-	ENSMUSG00002076676	miRNA	Gm55562
chr13	62163419	62222091	+	ENSMUSG00000121730	lncRNA	ENSMUSG00000121730
chr13	62183236	62183977	+	ENSMUSG00000074868	processed_pseudogene	Gm6478
chr13	62196662	62198023	+	ENSMUSG00000113836	transcribed_processed_pseudogene	Gm3325
chr13	62245557	62260153	+	ENSMUSG00000113566	lncRNA	Gm40977
chr13	62272864	62274340	+	ENSMUSG00000132260	lncRNA	ENSMUSG00000132260
chr13	62273543	62273820	+	ENSMUSG00000113504	transcribed_processed_pseudogene	Selenok-ps5
chr13	62277700	62383958	+	ENSMUSG00000074867	protein_coding	Zfp808
chr13	62284576	62284645	+	ENSMUSG00002076126	snoRNA	Gm55563
chr13	62284744	62284876	+	ENSMUSG00000119163	snoRNA	Gm24539
chr13	62298984	62299728	+	ENSMUSG00000113690	processed_pseudogene	Gm36501
chr13	62403218	62404604	+	ENSMUSG00000132299	lncRNA	ENSMUSG00000132299
chr13	62411378	62483769	+	ENSMUSG00000121731	lncRNA	ENSMUSG00000121731
chr13	62420575	62423067	+	ENSMUSG00000113081	transcribed_processed_pseudogene	Gm3333
chr13	62470210	62470478	+	ENSMUSG00000113107	processed_pseudogene	Gm3338
chr13	62484277	62488541	-	ENSMUSG00000113495	lncRNA	Gm19792
chr13	62516142	62530991	-	ENSMUSG00000094942	protein_coding	Gm3604
chr13	62531051	62531158	+	ENSMUSG00002075395	miRNA	Gm55564
chr13	62532732	62532866	+	ENSMUSG00000089002	snoRNA	Gm23855
chr13	62532918	62533230	+	ENSMUSG00000113151	processed_pseudogene	Gm48690
chr13	62535465	62535747	-	ENSMUSG00000113865	processed_pseudogene	Selenok-ps6
chr13	62549874	62564890	-	ENSMUSG00000121822	lncRNA	Gm48691
chr13	62550307	62555692	-	ENSMUSG00000113623	transcribed_processed_pseudogene	Gm48691
chr13	62580680	62582204	-	ENSMUSG00000113812	TEC	Gm48699
chr13	62597131	62599423	-	ENSMUSG00000113841	TEC	Gm48701
chr13	62600830	62614646	-	ENSMUSG00000113450	protein_coding	Zfp935
chr13	62601529	62706325	-	ENSMUSG00000055228	protein_coding	Gm49359
chr13	62614679	62614785	+	ENSMUSG00002075182	miRNA	Gm55565
chr13	62627641	62719013	-	ENSMUSG00000074865	protein_coding	Zfp934
chr13	62676030	62676774	-	ENSMUSG00000113428	processed_pseudogene	Gm7664
chr13	62691017	62691149	-	ENSMUSG00000119589	snoRNA	Gm24095
chr13	62691248	62691317	-	ENSMUSG00002076935	snoRNA	Gm55566
chr13	62706278	62706839	+	ENSMUSG00000129244	lncRNA	ENSMUSG00000129244
chr13	62716824	62718994	+	ENSMUSG00000129203	lncRNA	ENSMUSG00000129203
chr13	62750827	62771996	-	ENSMUSG00000072066	protein_coding	Zfp1008
chr13	62772008	62772115	+	ENSMUSG00002075814	miRNA	Gm55567
chr13	62786554	62801069	-	ENSMUSG00000128858	lncRNA	Gm36298
chr13	62787700	62791066	-	ENSMUSG00000114172	transcribed_processed_pseudogene	Gm36298
chr13	62818113	62818717	-	ENSMUSG00000113473	processed_pseudogene	Gm7045
chr13	62819598	62908523	-	ENSMUSG00000074863	protein_coding	Platr25
chr13	62829006	62830315	-	ENSMUSG00000113601	TEC	Gm48735
chr13	62882721	62885009	-	ENSMUSG00000113078	TEC	Gm48734
chr13	62908553	62908660	+	ENSMUSG00000119111	miRNA	Mir713
chr13	62920014	62933622	-	ENSMUSG00000091183	protein_coding	Gm5141
chr13	62926596	62926925	+	ENSMUSG00000095895	processed_pseudogene	Gm21963
chr13	62927408	62927490	+	ENSMUSG00002076867	miRNA	Gm55569
chr13	62939321	62939427	+	ENSMUSG00000118956	snRNA	Gm25448
chr13	62960890	62962601	+	ENSMUSG00000113637	processed_pseudogene	Gm7049
chr13	62961783	62963337	-	ENSMUSG00000114117	lncRNA	Gm48795
chr13	62967834	62968439	-	ENSMUSG00000127160	lncRNA	ENSMUSG00000127160
chr13	62984691	63006236	-	ENSMUSG00000021456	protein_coding	Fbp2
chr13	63005934	63009604	+	ENSMUSG00000127852	lncRNA	ENSMUSG00000127852
chr13	63012567	63036096	-	ENSMUSG00000069805	protein_coding	Fbp1
chr13	63041024	63055473	-	ENSMUSG00000133406	lncRNA	ENSMUSG00000133406
chr13	63091012	63097256	-	ENSMUSG00000113057	lncRNA	Gm48812
chr13	63112707	63473910	+	ENSMUSG00000021458	protein_coding	Aopep
chr13	63126999	63141375	-	ENSMUSG00000124349	lncRNA	ENSMUSG00000124349
chr13	63157773	63159054	+	ENSMUSG00000113708	TEC	Gm47584
chr13	63228783	63264741	-	ENSMUSG00000124261	lncRNA	ENSMUSG00000124261
chr13	63239026	63240326	-	ENSMUSG00000124464	lncRNA	ENSMUSG00000124464
chr13	63264806	63282330	+	ENSMUSG00000113257	lncRNA	Gm30409
chr13	63290308	63291748	+	ENSMUSG00000113203	lncRNA	Gm47587
chr13	63358764	63362188	+	ENSMUSG00000113853	TEC	Gm47583
chr13	63365866	63370736	-	ENSMUSG00000124420	lncRNA	ENSMUSG00000124420
chr13	63378494	63378832	-	ENSMUSG00000124501	lncRNA	ENSMUSG00000124501
chr13	63392035	63394062	+	ENSMUSG00000113326	TEC	Gm47586
chr13	63400838	63403378	-	ENSMUSG00000113665	TEC	Gm47603
chr13	63421414	63423725	+	ENSMUSG00000114104	TEC	Gm47585
chr13	63424719	63427038	-	ENSMUSG00000113472	TEC	Gm47602
chr13	63432857	63645092	-	ENSMUSG00000021461	protein_coding	Fancc
chr13	63438877	63444991	-	ENSMUSG00000124381	lncRNA	ENSMUSG00000124381
chr13	63448298	63448371	+	ENSMUSG00000065599	miRNA	Mir23b
chr13	63448526	63448598	+	ENSMUSG00000065475	miRNA	Mir27b
chr13	63449013	63449097	-	ENSMUSG00000092741	miRNA	Mir3074-1
chr13	63449022	63449089	+	ENSMUSG00000105904	miRNA	Mir24-1
chr13	63477370	63487775	+	ENSMUSG00000089854	lncRNA	Gm16133
chr13	63524575	63528859	-	ENSMUSG00000090232	lncRNA	Gm16132
chr13	63558732	63562581	-	ENSMUSG00000113126	TEC	Gm47588
chr13	63582847	63583713	+	ENSMUSG00000125759	lncRNA	ENSMUSG00000125759
chr13	63594744	63595079	-	ENSMUSG00000089868	processed_pseudogene	Gm16134
chr13	63656142	63721412	-	ENSMUSG00000021466	protein_coding	Ptch1
chr13	63708532	63710939	-	ENSMUSG00000142387	lncRNA	ENSMUSG00000142387
chr13	63714912	63715868	-	ENSMUSG00000102282	TEC	A930032L01Rik
chr13	63722865	63730376	+	ENSMUSG00000113459	lncRNA	Gm30655
chr13	63769007	63775193	-	ENSMUSG00000113453	lncRNA	Gm30709
chr13	63773305	63775810	+	ENSMUSG00000136063	lncRNA	ENSMUSG00000136063
chr13	63809611	63809975	+	ENSMUSG00000113700	processed_pseudogene	Gm47387
chr13	63822754	63828437	+	ENSMUSG00000141921	lncRNA	ENSMUSG00000141921
chr13	63823569	63882163	-	ENSMUSG00000113825	lncRNA	1700024I08Rik
chr13	63869280	63946337	+	ENSMUSG00000114071	lncRNA	Gm47390
chr13	63896565	63897082	+	ENSMUSG00000114015	unprocessed_pseudogene	Gm47417
chr13	63961797	63963301	-	ENSMUSG00000121054	lncRNA	C030010C08Rik
chr13	63963054	64048116	+	ENSMUSG00000021470	protein_coding	Ercc6l2
chr13	64008896	64010105	+	ENSMUSG00000114095	lncRNA	Gm47424
chr13	64046597	64054479	-	ENSMUSG00000130773	lncRNA	ENSMUSG00000130773
chr13	64063224	64065655	+	ENSMUSG00000129845	lncRNA	ENSMUSG00000129845
chr13	64066212	64066835	-	ENSMUSG00000137621	lncRNA	ENSMUSG00000137621
chr13	64066282	64072194	+	ENSMUSG00000137578	lncRNA	ENSMUSG00000137578
chr13	64075615	64087451	+	ENSMUSG00000131466	lncRNA	ENSMUSG00000131466
chr13	64093695	64094335	-	ENSMUSG00000113340	processed_pseudogene	Gm7695
chr13	64204053	64204901	+	ENSMUSG00000138041	lncRNA	ENSMUSG00000138041
chr13	64206080	64237044	-	ENSMUSG00000033122	protein_coding	Hsd17b3
chr13	64244122	64277182	-	ENSMUSG00000033114	protein_coding	Slc35d2
chr13	64253003	64263663	+	ENSMUSG00000135701	lncRNA	ENSMUSG00000135701
chr13	64280832	64301016	-	ENSMUSG00000044934	protein_coding	Zfp367
chr13	64300395	64302410	+	ENSMUSG00000114165	TEC	Gm47513
chr13	64301218	64308286	+	ENSMUSG00000143802	lncRNA	ENSMUSG00000143802
chr13	64303809	64309509	-	ENSMUSG00000143841	lncRNA	ENSMUSG00000143841
chr13	64309638	64334351	+	ENSMUSG00000021476	protein_coding	Habp4
chr13	64337082	64423104	-	ENSMUSG00000033102	protein_coding	Cdc14b
chr13	64358337	64358504	+	ENSMUSG00000113804	processed_pseudogene	Gm46424
